timestamp,month,hour,weekday,day_type,irradiance_w_m2,solar_generation_kw,cloud_cover_pct,temperature_c,wind_speed_m_s,home_demand_kw,ev_demand_kw,total_demand_kw,balance_kw,status,grid_price_inr_per_kwh,p2p_sell_price_inr,p2p_buy_price_inr,bescom_feed_in_inr
2024-01-08 08:00,1,8,0,weekday,318.6,32.31,44.8,22.4,1.6,16.72,3.98,20.7,11.61,SURPLUS,5.93,4.09,5.04,2.25
2024-01-08 09:00,1,9,0,weekday,413.8,41.96,22.5,20.6,2.3,11.3,5.01,16.31,25.65,SURPLUS,5.82,4.04,4.95,2.25
2024-01-08 10:00,1,10,0,weekday,567.1,57.51,20.4,22.0,3.3,10.92,0,10.92,46.58,SURPLUS,3.35,2.8,2.85,2.25
2024-01-08 11:00,1,11,0,weekday,802.7,81.39,24.1,23.7,3.3,9.83,0,9.83,71.56,SURPLUS,3.88,3.06,3.3,2.25
2024-01-08 12:00,1,12,0,weekday,781.3,79.15,24.5,25.2,4.6,10.29,0,10.29,68.87,SURPLUS,3.42,2.84,2.91,2.25
2024-01-08 13:00,1,13,0,weekday,729.6,73.98,21.9,23.7,4.4,9.22,0,9.22,64.77,SURPLUS,4.06,3.16,3.45,2.25
2024-01-08 14:00,1,14,0,weekday,611.9,61.43,26.4,27.5,2.4,9.79,0,9.79,51.64,SURPLUS,3.44,2.84,2.92,2.25
2024-01-08 15:00,1,15,0,weekday,436.7,44.29,23.7,24.5,4.3,10.71,0,10.71,33.57,SURPLUS,4.08,3.16,3.47,2.25
2024-01-08 16:00,1,16,0,weekday,343.9,34.87,38.9,24.2,3.8,12.01,0,12.01,22.86,SURPLUS,6.55,4.4,5.57,2.25
2024-01-08 17:00,1,17,0,weekday,157.9,16.01,18.1,20.4,2.8,15.65,0,15.65,0.36,BALANCED,7.13,4.69,6.06,2.25
2024-01-08 18:00,1,18,0,weekday,35.4,3.59,37.8,23.0,0.8,22.77,12.14,34.91,-31.32,DEFICIT,7.02,4.64,5.97,2.25
2024-01-08 19:00,1,19,0,weekday,0,0,28.4,20.4,1.9,27.8,21.9,49.7,-49.7,DEFICIT,7.0,4.63,5.95,2.25
2024-01-08 20:00,1,20,0,weekday,0,0,28.8,18.2,1.6,28.25,15.5,43.74,-43.74,DEFICIT,6.59,4.42,5.6,2.25
2024-01-08 21:00,1,21,0,weekday,0,0,33.3,21.4,1.7,19.56,14.13,33.69,-33.69,DEFICIT,6.85,4.55,5.83,2.25
2024-01-08 22:00,1,22,0,weekday,0,0,18.9,18.8,4.2,11.91,11.9,23.81,-23.81,DEFICIT,4.15,3.2,3.53,2.25
2024-01-08 23:00,1,23,0,weekday,0,0,26.2,15.8,3.9,9.14,0,9.14,-9.14,DEFICIT,4.37,3.31,3.71,2.25
2024-01-09 00:00,1,0,1,weekday,0,0,16.0,17.6,2.4,6.55,0.0,6.55,-6.55,DEFICIT,4.64,3.44,3.94,2.25
2024-01-09 01:00,1,1,1,weekday,0,0,30.3,16.4,2.5,5.63,0.0,5.63,-5.63,DEFICIT,4.52,3.38,3.84,2.25
2024-01-09 02:00,1,2,1,weekday,0,0,31.4,16.2,2.8,5,0.0,5.0,-5.0,BALANCED,5.01,3.63,4.26,2.25
2024-01-09 03:00,1,3,1,weekday,0,0,19.0,18.2,2.4,5,0.0,5.0,-5.0,BALANCED,4.57,3.41,3.89,2.25
2024-01-09 04:00,1,4,1,weekday,0,0,31.1,13.8,3.5,5,0.0,5.0,-5.0,BALANCED,4.74,3.49,4.03,2.25
2024-01-09 05:00,1,5,1,weekday,0,0,18.2,14.8,2.9,5,0.0,5.0,-5.0,BALANCED,4.62,3.44,3.93,2.25
2024-01-09 06:00,1,6,1,weekday,30.2,3.06,17.7,18.4,5.0,13.38,0,13.38,-10.32,DEFICIT,5.56,3.91,4.73,2.25
2024-01-09 07:00,1,7,1,weekday,120.5,12.22,30.9,17.8,4.2,19.36,0.0,19.36,-7.14,DEFICIT,6.13,4.19,5.21,2.25
2024-01-09 08:00,1,8,1,weekday,257.9,26.15,37.8,18.3,2.6,14.23,0.0,14.23,11.92,SURPLUS,5.82,4.03,4.95,2.25
2024-01-09 09:00,1,9,1,weekday,358.0,36.31,21.8,22.9,1.0,11.74,0.0,11.74,24.57,SURPLUS,6.32,4.28,5.37,2.25
2024-01-09 10:00,1,10,1,weekday,451.2,45.76,28.4,21.9,2.2,10.06,0,10.06,35.7,SURPLUS,3.99,3.12,3.39,2.25
2024-01-09 11:00,1,11,1,weekday,623.5,63.22,27.6,23.9,2.6,8.57,0,8.57,54.65,SURPLUS,3.85,3.05,3.27,2.25
2024-01-09 12:00,1,12,1,weekday,671.0,67.58,19.8,26.7,4.1,9.16,0,9.16,58.42,SURPLUS,3.39,2.82,2.88,2.25
2024-01-09 13:00,1,13,1,weekday,639.7,64.62,23.5,25.9,3.5,10.77,0,10.77,53.85,SURPLUS,4.18,3.22,3.56,2.25
2024-01-09 14:00,1,14,1,weekday,518.9,52.61,30.7,23.9,3.4,9.88,0,9.88,42.74,SURPLUS,3.83,3.04,3.26,2.25
2024-01-09 15:00,1,15,1,weekday,477.3,48.34,22.3,25.3,3.9,9.18,0,9.18,39.16,SURPLUS,3.39,2.82,2.88,2.25
2024-01-09 16:00,1,16,1,weekday,289.1,29.32,18.5,22.6,3.3,12.15,0,12.15,17.17,SURPLUS,6.57,4.41,5.58,2.25
2024-01-09 17:00,1,17,1,weekday,157.1,15.93,35.3,24.6,2.1,15.89,0,15.89,0.04,BALANCED,7.16,4.71,6.09,2.25
2024-01-09 18:00,1,18,1,weekday,32.0,3.25,15.1,22.6,4.4,23.42,0.0,23.42,-20.17,DEFICIT,7.03,4.64,5.97,2.25
2024-01-09 19:00,1,19,1,weekday,0,0,40.8,21.1,2.9,24.4,0.0,24.4,-24.4,DEFICIT,7.2,4.73,6.12,2.25
2024-01-09 20:00,1,20,1,weekday,0,0,19.6,20.1,3.8,25.0,10.07,35.07,-35.07,DEFICIT,6.46,4.36,5.49,2.25
2024-01-09 21:00,1,21,1,weekday,0,0,21.7,15.8,2.9,20.77,11.41,32.18,-32.18,DEFICIT,7.16,4.7,6.08,2.25
2024-01-09 22:00,1,22,1,weekday,0,0,40.3,20.0,3.3,12.66,16.67,29.33,-29.33,DEFICIT,4.87,3.56,4.14,2.25
2024-01-09 23:00,1,23,1,weekday,0,0,26.5,18.6,4.1,9.72,0,9.72,-9.72,DEFICIT,4.76,3.51,4.05,2.25
2024-01-10 00:00,1,0,2,weekday,0,0,28.1,15.2,3.2,5.76,5.23,10.99,-10.99,DEFICIT,4.96,3.61,4.22,2.25
2024-01-10 01:00,1,1,2,weekday,0,0,44.3,14.6,1.9,5.39,4.9,10.29,-10.29,DEFICIT,4.48,3.37,3.81,2.25
2024-01-10 02:00,1,2,2,weekday,0,0,18.3,16.6,1.9,5,0.0,5.0,-5.0,BALANCED,4.43,3.34,3.76,2.25
2024-01-10 03:00,1,3,2,weekday,0,0,38.5,16.2,2.7,5,3.33,8.33,-8.33,DEFICIT,5.08,3.67,4.32,2.25
2024-01-10 04:00,1,4,2,weekday,0,0,13.1,17.3,5.1,5,0.0,5.0,-5.0,BALANCED,5.33,3.79,4.53,2.25
2024-01-10 05:00,1,5,2,weekday,0,0,24.4,15.8,3.2,5,0.0,5.0,-5.0,BALANCED,4.09,3.17,3.48,2.25
2024-01-10 06:00,1,6,2,weekday,33.9,3.44,28.1,18.2,2.9,13.38,0,13.38,-9.94,DEFICIT,5.51,3.88,4.69,2.25
2024-01-10 07:00,1,7,2,weekday,143.0,14.5,20.0,17.4,3.5,19.52,0.0,19.52,-5.02,DEFICIT,5.5,3.88,4.68,2.25
2024-01-10 08:00,1,8,2,weekday,278.1,28.2,22.5,20.0,3.8,17.83,14.57,32.4,-4.2,BALANCED,5.93,4.09,5.04,2.25
2024-01-10 09:00,1,9,2,weekday,421.9,42.79,15.1,22.6,3.0,12.18,9.68,21.86,20.92,SURPLUS,5.88,4.06,5.0,2.25
2024-01-10 10:00,1,10,2,weekday,593.1,60.14,38.6,24.3,4.3,9.37,0,9.37,50.78,SURPLUS,4.66,3.46,3.96,2.25
2024-01-10 11:00,1,11,2,weekday,650.9,66.01,16.5,23.0,2.2,9.16,0,9.16,56.85,SURPLUS,3.75,3.0,3.18,2.25
2024-01-10 12:00,1,12,2,weekday,776.0,78.68,15.4,24.6,3.8,11.64,0,11.64,67.04,SURPLUS,3.94,3.1,3.35,2.25
2024-01-10 13:00,1,13,2,weekday,867.4,87.61,21.7,26.0,2.5,10.24,0,10.24,77.37,SURPLUS,3.5,2.87,2.97,2.25
2024-01-10 14:00,1,14,2,weekday,585.2,58.86,27.0,27.0,3.6,9.17,0,9.17,49.7,SURPLUS,3.42,2.83,2.91,2.25
2024-01-10 15:00,1,15,2,weekday,519.5,52.68,28.5,24.2,2.3,10.92,0,10.92,41.76,SURPLUS,3.98,3.12,3.39,2.25
2024-01-10 16:00,1,16,2,weekday,350.8,35.4,31.4,26.2,2.9,12.01,0,12.01,23.39,SURPLUS,6.98,4.62,5.93,2.25
2024-01-10 17:00,1,17,2,weekday,148.9,15.1,20.2,21.5,3.5,17.49,0,17.49,-2.4,BALANCED,7.18,4.72,6.11,2.25
2024-01-10 18:00,1,18,2,weekday,33.0,3.35,26.6,20.9,3.8,27.36,7.4,34.76,-31.42,DEFICIT,7.39,4.82,6.28,2.25
2024-01-10 19:00,1,19,2,weekday,0,0,33.6,20.0,2.3,24.61,8.94,33.54,-33.54,DEFICIT,6.52,4.38,5.54,2.25
2024-01-10 20:00,1,20,2,weekday,0,0,27.8,19.7,2.1,21.66,6.44,28.1,-28.1,DEFICIT,6.34,4.3,5.39,2.25
2024-01-10 21:00,1,21,2,weekday,0,0,20.7,17.4,4.3,22.42,0.0,22.42,-22.42,DEFICIT,6.95,4.6,5.91,2.25
2024-01-10 22:00,1,22,2,weekday,0,0,22.0,18.0,2.0,11.56,17.8,29.36,-29.36,DEFICIT,5.12,3.68,4.35,2.25
2024-01-10 23:00,1,23,2,weekday,0,0,19.2,19.3,2.5,9.17,0,9.17,-9.17,DEFICIT,4.71,3.48,4.01,2.25
2024-01-11 00:00,1,0,3,weekday,0,0,18.3,16.8,3.2,7.09,2.81,9.91,-9.91,DEFICIT,4.76,3.51,4.05,2.25
2024-01-11 01:00,1,1,3,weekday,0,0,25.7,16.7,2.5,5,5.51,10.51,-10.51,DEFICIT,4.7,3.47,3.99,2.25
2024-01-11 02:00,1,2,3,weekday,0,0,23.5,18.3,2.5,5,0.0,5.0,-5.0,BALANCED,4.55,3.4,3.87,2.25
2024-01-11 03:00,1,3,3,weekday,0,0,36.0,20.1,3.3,5,0.0,5.0,-5.0,BALANCED,4.94,3.59,4.2,2.25
2024-01-11 04:00,1,4,3,weekday,0,0,31.7,15.5,3.2,5,3.84,8.84,-8.84,DEFICIT,4.49,3.37,3.82,2.25
2024-01-11 05:00,1,5,3,weekday,0,0,34.3,18.0,2.2,5.48,2.27,7.75,-7.75,DEFICIT,4.42,3.34,3.76,2.25
2024-01-11 06:00,1,6,3,weekday,40.8,4.14,17.3,18.9,2.8,14.95,0,14.95,-10.81,DEFICIT,5.93,4.09,5.04,2.25
2024-01-11 07:00,1,7,3,weekday,136.5,13.84,34.9,19.1,2.6,20.49,0.0,20.49,-6.65,DEFICIT,5.93,4.09,5.04,2.25
2024-01-11 08:00,1,8,3,weekday,307.4,31.17,31.5,22.3,2.9,14.81,0.0,14.81,16.36,SURPLUS,6.04,4.14,5.13,2.25
2024-01-11 09:00,1,9,3,weekday,447.2,45.35,26.4,24.1,2.5,11.19,14.3,25.49,19.86,SURPLUS,5.96,4.1,5.06,2.25
2024-01-11 10:00,1,10,3,weekday,583.0,59.12,35.1,22.4,1.7,9.74,0,9.74,49.38,SURPLUS,3.53,2.89,3.0,2.25
2024-01-11 11:00,1,11,3,weekday,674.7,68.41,24.1,23.5,4.1,9.31,0,9.31,59.1,SURPLUS,3.72,2.98,3.16,2.25
2024-01-11 12:00,1,12,3,weekday,789.4,79.7,18.6,26.1,3.2,9.86,0,9.86,69.84,SURPLUS,3.92,3.08,3.33,2.25
2024-01-11 13:00,1,13,3,weekday,652.3,66.14,7.4,23.8,1.9,9.29,0,9.29,56.85,SURPLUS,3.73,2.99,3.17,2.25
2024-01-11 14:00,1,14,3,weekday,532.5,53.37,28.8,27.9,5.0,9.06,0,9.06,44.31,SURPLUS,3.86,3.06,3.28,2.25
2024-01-11 15:00,1,15,3,weekday,430.3,43.57,16.8,25.3,4.0,11.47,0,11.47,32.1,SURPLUS,3.38,2.81,2.87,2.25
2024-01-11 16:00,1,16,3,weekday,297.5,30.03,36.9,26.1,5.7,12.66,0,12.66,17.37,SURPLUS,6.85,4.55,5.82,2.25
2024-01-11 17:00,1,17,3,weekday,164.1,16.64,31.5,23.4,2.5,14.57,0,14.57,2.07,BALANCED,6.91,4.58,5.87,2.25
2024-01-11 18:00,1,18,3,weekday,30.4,3.08,17.9,23.9,3.2,23.3,8.58,31.88,-28.81,DEFICIT,7.14,4.7,6.07,2.25
2024-01-11 19:00,1,19,3,weekday,0,0,15.6,21.2,4.2,23.64,18.43,42.08,-42.08,DEFICIT,6.89,4.57,5.86,2.25
2024-01-11 20:00,1,20,3,weekday,0,0,21.0,21.7,3.0,22.38,13.11,35.49,-35.49,DEFICIT,6.81,4.53,5.79,2.25
2024-01-11 21:00,1,21,3,weekday,0,0,33.4,21.6,4.9,18.34,9.3,27.64,-27.64,DEFICIT,7.04,4.64,5.98,2.25
2024-01-11 22:00,1,22,3,weekday,0,0,30.6,17.5,1.1,12.26,14.17,26.43,-26.43,DEFICIT,4.16,3.21,3.54,2.25
2024-01-11 23:00,1,23,3,weekday,0,0,36.3,17.9,2.3,8.49,0,8.49,-8.49,DEFICIT,4.93,3.59,4.19,2.25
2024-01-12 00:00,1,0,4,weekday,0,0,31.8,18.5,2.7,7.58,2.85,10.43,-10.43,DEFICIT,4.3,3.27,3.65,2.25
2024-01-12 01:00,1,1,4,weekday,0,0,23.1,18.3,2.2,5.21,0.0,5.21,-5.21,DEFICIT,4.31,3.28,3.66,2.25
2024-01-12 02:00,1,2,4,weekday,0,0,24.0,16.6,1.9,5,3.26,8.26,-8.26,DEFICIT,4.42,3.34,3.76,2.25
2024-01-12 03:00,1,3,4,weekday,0,0,30.8,14.5,4.1,5,0.0,5.0,-5.0,BALANCED,5.07,3.66,4.31,2.25
2024-01-12 04:00,1,4,4,weekday,0,0,23.4,15.3,2.9,5,0.0,5.0,-5.0,BALANCED,4.44,3.35,3.77,2.25
2024-01-12 05:00,1,5,4,weekday,0,0,34.3,18.4,1.5,5.18,0.0,5.18,-5.18,DEFICIT,4.78,3.52,4.06,2.25
2024-01-12 06:00,1,6,4,weekday,40.6,4.12,42.2,19.2,3.6,14.74,0,14.74,-10.63,DEFICIT,5.1,3.67,4.33,2.25
2024-01-12 07:00,1,7,4,weekday,128.1,12.98,21.8,22.5,2.9,19.95,0.0,19.95,-6.96,DEFICIT,5.63,3.94,4.79,2.25
2024-01-12 08:00,1,8,4,weekday,289.3,29.33,18.5,19.5,3.1,15.56,10.8,26.36,2.97,BALANCED,5.9,4.07,5.01,2.25
2024-01-12 09:00,1,9,4,weekday,383.0,38.83,14.6,21.9,2.8,10.56,9.39,19.95,18.88,SURPLUS,5.34,3.8,4.54,2.25
2024-01-12 10:00,1,10,4,weekday,521.2,52.85,40.2,24.5,4.0,8.34,0,8.34,44.51,SURPLUS,3.67,2.96,3.12,2.25
2024-01-12 11:00,1,11,4,weekday,648.8,65.79,21.6,23.7,3.2,10.04,0,10.04,55.75,SURPLUS,3.8,3.03,3.23,2.25
2024-01-12 12:00,1,12,4,weekday,751.6,76.08,39.4,25.4,4.1,10.48,0,10.48,65.6,SURPLUS,3.79,3.02,3.22,2.25
2024-01-12 13:00,1,13,4,weekday,664.2,67.35,16.0,24.4,3.8,10.4,0,10.4,56.95,SURPLUS,3.69,2.97,3.14,2.25
2024-01-12 14:00,1,14,4,weekday,624.6,63.33,25.8,23.0,3.1,8.62,0,8.62,54.71,SURPLUS,4.29,3.27,3.65,2.25
2024-01-12 15:00,1,15,4,weekday,515.0,52.2,36.7,25.1,3.5,10.74,0,10.74,41.46,SURPLUS,4.08,3.17,3.47,2.25
2024-01-12 16:00,1,16,4,weekday,353.1,35.8,21.0,23.5,2.3,11.67,0,11.67,24.14,SURPLUS,6.37,4.31,5.41,2.25
2024-01-12 17:00,1,17,4,weekday,151.4,15.35,32.0,23.9,2.8,12.84,0,12.84,2.51,BALANCED,7.08,4.67,6.02,2.25
2024-01-12 18:00,1,18,4,weekday,36.9,3.74,23.0,22.0,2.5,22.5,8.65,31.15,-27.41,DEFICIT,6.96,4.6,5.91,2.25
2024-01-12 19:00,1,19,4,weekday,0,0,24.8,22.3,2.7,27.83,0.0,27.83,-27.83,DEFICIT,7.18,4.72,6.1,2.25
2024-01-12 20:00,1,20,4,weekday,0,0,29.6,19.7,3.4,26.01,0.0,26.01,-26.01,DEFICIT,6.68,4.46,5.68,2.25
2024-01-12 21:00,1,21,4,weekday,0,0,34.8,18.6,2.9,20.11,0.0,20.11,-20.11,DEFICIT,6.8,4.53,5.78,2.25
2024-01-12 22:00,1,22,4,weekday,0,0,31.1,18.9,4.7,13.31,0.0,13.31,-13.31,DEFICIT,4.26,3.25,3.62,2.25
2024-01-12 23:00,1,23,4,weekday,0,0,30.6,18.9,3.2,8.44,0,8.44,-8.44,DEFICIT,4.12,3.19,3.5,2.25
2024-01-13 00:00,1,0,5,weekend,0,0,40.8,17.9,2.2,8.37,0.0,8.37,-8.37,DEFICIT,4.35,3.3,3.7,2.25
2024-01-13 01:00,1,1,5,weekend,0,0,25.5,16.7,2.4,5.71,0.0,5.71,-5.71,DEFICIT,4.38,3.31,3.72,2.25
2024-01-13 02:00,1,2,5,weekend,0,0,49.0,17.7,2.6,5.62,4.46,10.08,-10.08,DEFICIT,3.67,2.96,3.12,2.25
2024-01-13 03:00,1,3,5,weekend,0,0,31.3,14.9,3.1,5,2.64,7.64,-7.64,DEFICIT,4.73,3.49,4.02,2.25
2024-01-13 04:00,1,4,5,weekend,0,0,34.2,19.3,2.6,5,0.0,5.0,-5.0,BALANCED,4.15,3.2,3.53,2.25
2024-01-13 05:00,1,5,5,weekend,0,0,38.4,18.5,1.7,6.48,0.0,6.48,-6.48,DEFICIT,4.81,3.53,4.09,2.25
2024-01-13 06:00,1,6,5,weekend,42.9,4.35,27.6,15.3,2.9,16.06,0,16.06,-11.72,DEFICIT,6.02,4.13,5.12,2.25
2024-01-13 07:00,1,7,5,weekend,150.4,15.25,25.6,20.9,1.6,21.3,5.12,26.42,-11.17,DEFICIT,6.42,4.34,5.46,2.25
2024-01-13 08:00,1,8,5,weekend,266.1,26.99,29.8,19.2,2.6,20.86,0.0,20.86,6.13,SURPLUS,5.49,3.87,4.66,2.25
2024-01-13 09:00,1,9,5,weekend,505.7,51.13,27.6,25.7,2.1,10.44,8.66,19.1,32.03,SURPLUS,5.59,3.92,4.75,2.25
2024-01-13 10:00,1,10,5,weekend,677.2,68.66,40.0,24.0,2.8,11.58,0,11.58,57.09,SURPLUS,3.9,3.08,3.32,2.25
2024-01-13 11:00,1,11,5,weekend,743.5,75.39,31.5,23.7,2.1,11.39,0,11.39,64.0,SURPLUS,3.51,2.88,2.98,2.25
2024-01-13 12:00,1,12,5,weekend,824.9,83.59,38.1,25.2,4.3,13.0,0,13.0,70.6,SURPLUS,3.54,2.9,3.01,2.25
2024-01-13 13:00,1,13,5,weekend,852.6,86.13,28.6,25.9,2.4,12.85,0,12.85,73.28,SURPLUS,3.91,3.08,3.33,2.25
2024-01-13 14:00,1,14,5,weekend,691.9,69.63,20.9,26.9,3.0,10.14,0,10.14,59.49,SURPLUS,3.97,3.11,3.37,2.25
2024-01-13 15:00,1,15,5,weekend,636.0,64.49,47.4,24.6,3.5,12.47,0,12.47,52.02,SURPLUS,3.77,3.01,3.21,2.25
2024-01-13 16:00,1,16,5,weekend,326.9,33.15,13.2,24.8,2.9,11.85,0,11.85,21.29,SURPLUS,6.62,4.44,5.63,2.25
2024-01-13 17:00,1,17,5,weekend,190.8,19.35,36.8,23.2,1.7,19.09,0,19.09,0.26,BALANCED,6.7,4.47,5.69,2.25
2024-01-13 18:00,1,18,5,weekend,44.8,4.54,24.9,23.4,3.2,22.27,21.06,43.33,-38.79,DEFICIT,6.59,4.42,5.6,2.25
2024-01-13 19:00,1,19,5,weekend,0,0,28.8,22.3,2.6,32.34,14.25,46.59,-46.59,DEFICIT,6.99,4.62,5.94,2.25
2024-01-13 20:00,1,20,5,weekend,0,0,39.4,20.6,2.3,26.91,13.83,40.74,-40.74,DEFICIT,7.14,4.69,6.07,2.25
2024-01-13 21:00,1,21,5,weekend,0,0,28.1,16.2,2.1,23.51,6.27,29.78,-29.78,DEFICIT,7.27,4.76,6.18,2.25
2024-01-13 22:00,1,22,5,weekend,0,0,32.5,18.3,4.7,12.43,0.0,12.43,-12.43,DEFICIT,4.56,3.41,3.88,2.25
2024-01-13 23:00,1,23,5,weekend,0,0,35.0,18.2,2.6,11.4,0,11.4,-11.4,DEFICIT,4.51,3.38,3.83,2.25
2024-01-14 00:00,1,0,6,weekend,0,0,29.0,17.8,3.3,7.46,4.41,11.87,-11.87,DEFICIT,4.53,3.39,3.85,2.25
2024-01-14 01:00,1,1,6,weekend,0,0,26.7,19.5,2.7,6.24,3.98,10.21,-10.21,DEFICIT,4.42,3.33,3.76,2.25
2024-01-14 02:00,1,2,6,weekend,0,0,23.0,18.9,2.0,5.88,0.0,5.88,-5.88,DEFICIT,4.43,3.34,3.77,2.25
2024-01-14 03:00,1,3,6,weekend,0,0,36.9,16.8,2.8,5.07,2.38,7.44,-7.44,DEFICIT,4.82,3.54,4.1,2.25
2024-01-14 04:00,1,4,6,weekend,0,0,26.3,16.1,4.0,5,0.0,5.0,-5.0,BALANCED,5.04,3.64,4.28,2.25
2024-01-14 05:00,1,5,6,weekend,0,0,15.2,18.3,3.5,6.51,2.3,8.81,-8.81,DEFICIT,4.68,3.47,3.98,2.25
2024-01-14 06:00,1,6,6,weekend,31.8,3.22,23.4,16.1,3.0,14.84,0,14.84,-11.62,DEFICIT,5.88,4.07,5.0,2.25
2024-01-14 07:00,1,7,6,weekend,111.0,11.25,23.0,18.8,3.2,27.69,10.77,38.46,-27.21,DEFICIT,6.2,4.23,5.27,2.25
2024-01-14 08:00,1,8,6,weekend,227.6,23.08,33.2,20.3,2.5,17.55,3.42,20.97,2.1,BALANCED,5.84,4.05,4.97,2.25
2024-01-14 09:00,1,9,6,weekend,383.7,38.9,10.0,23.4,3.4,11.9,0.0,11.9,27.0,SURPLUS,6.06,4.16,5.15,2.25
2024-01-14 10:00,1,10,6,weekend,446.4,45.27,21.4,21.8,2.7,8.9,0,8.9,36.37,SURPLUS,3.75,3.0,3.19,2.25
2024-01-14 11:00,1,11,6,weekend,566.0,57.39,16.0,24.2,3.3,11.26,0,11.26,46.13,SURPLUS,4.16,3.21,3.54,2.25
2024-01-14 12:00,1,12,6,weekend,666.0,67.53,16.3,23.7,4.2,12.14,0,12.14,55.39,SURPLUS,3.45,2.85,2.93,2.25
2024-01-14 13:00,1,13,6,weekend,539.5,54.71,25.2,24.7,2.5,11.36,0,11.36,43.35,SURPLUS,3.96,3.1,3.36,2.25
2024-01-14 14:00,1,14,6,weekend,570.8,57.88,32.8,24.3,3.2,11.59,0,11.59,46.3,SURPLUS,4.01,3.13,3.41,2.25
2024-01-14 15:00,1,15,6,weekend,423.8,42.98,33.0,23.8,3.9,12.7,0,12.7,30.28,SURPLUS,3.72,2.98,3.16,2.25
2024-01-14 16:00,1,16,6,weekend,293.1,29.57,20.4,26.2,3.4,13.25,0,13.25,16.32,SURPLUS,7.07,4.66,6.01,2.25
2024-01-14 17:00,1,17,6,weekend,145.7,14.77,20.0,22.0,3.1,19.01,0,19.01,-4.24,BALANCED,6.42,4.33,5.46,2.25
2024-01-14 18:00,1,18,6,weekend,30.6,3.1,7.8,22.8,3.6,26.46,0.0,26.46,-23.36,DEFICIT,5.92,4.09,5.04,2.25
2024-01-14 19:00,1,19,6,weekend,0,0,26.2,19.5,3.8,30.14,14.31,44.45,-44.45,DEFICIT,6.63,4.44,5.64,2.25
2024-01-14 20:00,1,20,6,weekend,0,0,25.9,19.7,2.0,28.95,19.61,48.56,-48.56,DEFICIT,6.34,4.29,5.39,2.25
2024-01-14 21:00,1,21,6,weekend,0,0,24.0,22.5,1.9,19.84,7.18,27.01,-27.01,DEFICIT,6.58,4.41,5.59,2.25
2024-01-14 22:00,1,22,6,weekend,0,0,23.5,20.5,1.7,13.53,15.84,29.37,-29.37,DEFICIT,3.99,3.12,3.39,2.25
2024-01-14 23:00,1,23,6,weekend,0,0,19.5,19.9,1.9,10.35,0,10.35,-10.35,DEFICIT,4.89,3.57,4.15,2.25
2024-01-15 00:00,1,0,0,weekday,0,0,28.4,16.6,3.5,6.25,5.49,11.74,-11.74,DEFICIT,4.94,3.6,4.2,2.25
2024-01-15 01:00,1,1,0,weekday,0,0,17.9,18.0,2.5,6.3,2.5,8.79,-8.79,DEFICIT,4.13,3.19,3.51,2.25
2024-01-15 02:00,1,2,0,weekday,0,0,13.2,16.4,2.5,5,5.4,10.4,-10.4,DEFICIT,4.27,3.26,3.63,2.25
2024-01-15 03:00,1,3,0,weekday,0,0,38.7,17.4,2.9,5,4.46,9.46,-9.46,DEFICIT,4.66,3.46,3.96,2.25
2024-01-15 04:00,1,4,0,weekday,0,0,24.8,17.5,3.3,5,5.57,10.57,-10.57,DEFICIT,4.64,3.44,3.94,2.25
2024-01-15 05:00,1,5,0,weekday,0,0,25.9,15.2,1.0,5.32,4.0,9.32,-9.32,DEFICIT,4.57,3.41,3.89,2.25
2024-01-15 06:00,1,6,0,weekday,28.4,2.88,16.5,19.2,2.6,14.29,0,14.29,-11.42,DEFICIT,5.85,4.05,4.97,2.25
2024-01-15 07:00,1,7,0,weekday,97.4,9.88,31.7,17.9,5.0,21.73,21.49,43.21,-33.34,DEFICIT,5.54,3.89,4.71,2.25
2024-01-15 08:00,1,8,0,weekday,261.6,26.53,24.8,21.2,3.0,18.74,0.0,18.74,7.79,SURPLUS,5.4,3.82,4.59,2.25
2024-01-15 09:00,1,9,0,weekday,386.0,39.14,17.6,20.7,2.7,10.94,0.0,10.94,28.2,SURPLUS,5.91,4.08,5.02,2.25
2024-01-15 10:00,1,10,0,weekday,469.9,47.64,11.3,24.4,2.4,10.1,0,10.1,37.54,SURPLUS,3.88,3.06,3.3,2.25
2024-01-15 11:00,1,11,0,weekday,509.9,51.7,25.6,23.8,2.6,8.38,0,8.38,43.32,SURPLUS,3.88,3.07,3.3,2.25
2024-01-15 12:00,1,12,0,weekday,618.4,62.67,20.9,25.1,3.1,11.17,0,11.17,51.5,SURPLUS,4.01,3.13,3.41,2.25
2024-01-15 13:00,1,13,0,weekday,479.7,48.52,13.0,25.6,2.5,9.91,0,9.91,38.61,SURPLUS,3.5,2.88,2.98,2.25
2024-01-15 14:00,1,14,0,weekday,522.1,52.55,11.8,26.8,3.9,10.67,0,10.67,41.89,SURPLUS,3.41,2.83,2.9,2.25
2024-01-15 15:00,1,15,0,weekday,429.8,43.24,16.7,26.9,3.3,10.24,0,10.24,33.0,SURPLUS,3.85,3.05,3.28,2.25
2024-01-15 16:00,1,16,0,weekday,292.9,29.7,8.9,23.9,1.8,11.07,0,11.07,18.63,SURPLUS,6.52,4.39,5.54,2.25
2024-01-15 17:00,1,17,0,weekday,132.3,13.42,26.3,23.9,2.4,14.47,0,14.47,-1.05,BALANCED,7.05,4.65,6.0,2.25
